Date,Vavuniya,Anuradhapura,Maha Illuppallama,Year,Month,Day,Vavuniya_lag1,Vavuniya_lag2,Vavuniya_lag3,Anuradhapura_lag1,Anuradhapura_lag2,Anuradhapura_lag3,Maha Illuppallama_lag1,Maha Illuppallama_lag2,Maha Illuppallama_lag3,Vavuniya_rolling_mean3,Vavuniya_rolling_mean7,Anuradhapura_rolling_mean3,Anuradhapura_rolling_mean7,Maha Illuppallama_rolling_mean3,Maha Illuppallama_rolling_mean7
2023-09-02,0.0,0.1,0.0,2023,9,2,0.0,11.1,0.3,0.0,2.2,0.4,0.0,4.1,0.0,3.6999999999999997,1.6285714285714286,0.7666666666666667,0.38571428571428373,1.3666666666666607,0.5857142857142856
2023-09-03,10.6,11.4,22.7,2023,9,3,0.0,0.0,11.1,0.1,0.0,2.2,0.0,0.0,4.1,3.533333333333333,3.142857142857143,3.8333333333333335,2.0142857142857125,7.56666666666666,3.8285714285714283
2023-09-04,0.0,0.0,0.0,2023,9,4,10.6,0.0,0.0,11.4,0.1,0.0,22.7,0.0,0.0,3.533333333333333,3.142857142857143,3.8333333333333335,2.014285714285712,7.56666666666666,3.8285714285714287
2023-09-05,0.0,0.1,3.6,2023,9,5,0.0,10.6,0.0,0.0,11.4,0.1,0.0,22.7,0.0,3.533333333333333,3.142857142857143,3.8333333333333335,2.0285714285714262,8.76666666666666,4.342857142857143
2023-09-06,0.0,22.0,0.8,2023,9,6,0.0,0.0,10.6,0.1,0.0,11.4,3.6,0.0,22.7,0.0,3.1,7.366666666666667,5.114285714285712,1.4666666666666608,4.457142857142857
2023-09-07,0.5,3.0,1.4,2023,9,7,0.0,0.0,0.0,22.0,0.1,0.0,0.8,3.6,0.0,0.16666666666666666,1.5857142857142856,8.366666666666667,5.228571428571426,1.9333333333333274,4.071428571428572
2023-09-08,0.0,0.0,0.0,2023,9,8,0.5,0.0,0.0,3.0,22.0,0.1,1.4,0.8,3.6,0.16666666666666666,1.5857142857142856,8.333333333333334,5.228571428571426,0.7333333333333275,4.071428571428571
2023-09-09,0.0,0.0,0.0,2023,9,9,0.0,0.5,0.0,0.0,3.0,22.0,0.0,1.4,0.8,0.16666666666666666,1.5857142857142856,1.0,5.214285714285713,0.46666666666666073,4.071428571428571
2023-09-10,0.0,0.0,0.0,2023,9,10,0.0,0.0,0.5,0.0,0.0,3.0,0.0,0.0,1.4,0.0,0.07142857142857142,0.0,3.585714285714283,0.0,0.8285714285714291
2023-09-11,0.0,0.0,0.2,2023,9,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,3.585714285714283,0.06666666666666075,0.8571428571428577
2023-09-12,0.0,0.0,0.0,2023,9,12,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.07142857142857142,0.0,3.571428571428569,0.06666666666666075,0.34285714285714336
2023-09-13,0.0,0.0,0.9,2023,9,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.07142857142857142,0.0,0.42857142857142605,0.36666666666666076,0.35714285714285765
2023-09-14,0.0,0.0,2.0,2023,9,14,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.2,0.0,0.0,0.0,0.0,0.9666666666666609,0.4428571428571434
2023-09-15,0.0,0.0,0.0,2023,9,15,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9666666666666609,0.4428571428571434
2023-09-16,0.0,0.0,0.0,2023,9,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9,0.0,0.0,0.0,0.0,0.6666666666666609,0.4428571428571434
2023-09-17,2.4,0.0,6.4,2023,9,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7999999999999999,0.34285714285714286,0.0,0.0,2.1333333333333275,1.3571428571428577
2023-09-18,0.0,0.0,0.0,2023,9,18,2.4,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.7999999999999999,0.34285714285714286,0.0,0.0,2.1333333333333275,1.3285714285714292
2023-09-19,0.0,0.0,0.0,2023,9,19,0.0,2.4,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.7999999999999999,0.34285714285714286,0.0,0.0,2.1333333333333275,1.3285714285714292
2023-09-20,0.3,0.0,0.0,2023,9,20,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,6.4,0.09999999999999999,0.3857142857142857,0.0,0.0,0.0,1.2000000000000006
2023-09-21,0.0,0.0,0.0,2023,9,21,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999999,0.3857142857142857,0.0,0.0,0.0,0.9142857142857148
2023-09-22,0.5,0.0,9.7,2023,9,22,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.4571428571428572,0.0,0.0,3.233333333333327,2.3000000000000003
2023-09-23,0.0,0.0,0.0,2023,9,23,0.5,0.0,0.3,0.0,0.0,0.0,9.7,0.0,0.0,0.16666666666666666,0.4571428571428572,0.0,0.0,3.233333333333327,2.3000000000000003
2023-09-24,0.0,0.3,0.0,2023,9,24,0.0,0.5,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.16666666666666666,0.1142857142857143,0.09999999999999999,0.04285714285714032,3.233333333333327,1.3857142857142861
2023-09-25,0.0,0.0,0.0,2023,9,25,0.0,0.0,0.5,0.3,0.0,0.0,0.0,0.0,9.7,0.0,0.1142857142857143,0.09999999999999999,0.04285714285714032,0.0,1.3857142857142861
2023-09-26,0.0,0.0,0.0,2023,9,26,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1142857142857143,0.09999999999999999,0.04285714285714032,0.0,1.3857142857142861
2023-09-27,0.0,0.0,0.0,2023,9,27,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.04285714285714032,0.0,1.3857142857142861
2023-09-28,0.0,0.0,3.1,2023,9,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.04285714285714032,1.0333333333333274,1.828571428571429
2023-09-29,0.1,7.2,5.1,2023,9,29,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.033333333333333354,0.014285714285714294,2.4,1.071428571428569,2.733333333333327,1.171428571428572
2023-09-30,14.7,4.4,15.8,2023,9,30,0.1,0.0,0.0,7.2,0.0,0.0,5.1,3.1,0.0,4.933333333333333,2.1142857142857143,3.866666666666667,1.6999999999999975,7.999999999999994,3.4285714285714293
2023-10-01,1.7,4.5,1.5,2023,10,1,14.7,0.1,0.0,4.4,7.2,0.0,15.8,5.1,3.1,5.5,2.357142857142857,5.366666666666667,2.299999999999997,7.466666666666661,3.6428571428571432
2023-10-02,0.0,0.1,1.5,2023,10,2,1.7,14.7,0.1,4.5,4.4,7.2,1.5,15.8,5.1,5.466666666666666,2.357142857142857,3.0000000000000004,2.314285714285712,6.266666666666661,3.8571428571428577
2023-10-03,0.0,0.0,2.4,2023,10,3,0.0,1.7,14.7,0.1,4.5,4.4,1.5,1.5,15.8,0.5666666666666667,2.357142857142857,1.5333333333333332,2.314285714285712,1.7999999999999943,4.2
2023-10-04,0.0,0.0,0.0,2023,10,4,0.0,0.0,1.7,0.0,0.1,4.5,2.4,1.5,1.5,0.0,2.357142857142857,0.03333333333333333,2.314285714285712,1.299999999999994,4.2
2023-10-05,0.0,0.0,1.5,2023,10,5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.4,1.5,0.0,2.357142857142857,0.0,2.314285714285712,1.299999999999994,3.9714285714285715
2023-10-06,1.1,0.0,0.0,2023,10,6,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.4,0.3666666666666667,2.4999999999999996,0.0,1.2857142857142831,0.49999999999999406,3.2428571428571433
2023-10-07,21.5,0.0,0.1,2023,10,7,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,7.533333333333334,3.471428571428571,0.0,0.6571428571428546,0.5333333333333274,1.0000000000000004
2023-10-08,87.1,0.7,9.1,2023,10,8,21.5,1.1,0.0,0.0,0.0,0.0,0.1,0.0,1.5,36.56666666666666,15.671428571428569,0.2333333333333333,0.11428571428571174,3.0666666666666607,2.0857142857142863
2023-10-09,19.0,5.3,38.6,2023,10,9,87.1,21.5,1.1,0.7,0.0,0.0,9.1,0.1,0.0,42.53333333333333,18.385714285714283,2.0,0.8571428571428547,15.933333333333328,7.385714285714286
2023-10-10,5.6,0.0,0.0,2023,10,10,19.0,87.1,21.5,5.3,0.7,0.0,38.6,9.1,0.1,37.23333333333333,19.185714285714283,2.0,0.8571428571428547,15.899999999999993,7.042857142857144
2023-10-11,0.0,3.0,0.2,2023,10,11,5.6,19.0,87.1,0.0,5.3,0.7,0.0,38.6,9.1,8.200000000000001,19.185714285714283,2.766666666666667,1.2857142857142831,12.933333333333328,7.071428571428572
2023-10-12,0.8,0.0,0.0,2023,10,12,0.0,5.6,19.0,3.0,0.0,5.3,0.2,0.0,38.6,2.1333333333333333,19.3,1.0,1.2857142857142831,0.06666666666666193,6.8571428571428585
2023-10-13,65.8,33.8,39.8,2023,10,13,0.8,0.0,5.6,0.0,3.0,0.0,0.0,0.2,0.0,22.2,28.542857142857144,12.266666666666666,6.114285714285712,13.333333333333329,12.542857142857144
2023-10-14,15.4,8.6,12.2,2023,10,14,65.8,0.8,0.0,33.8,0.0,3.0,39.8,0.0,0.2,27.333333333333332,27.67142857142857,14.133333333333333,7.342857142857141,17.33333333333333,14.271428571428572
2023-10-15,10.9,17.9,31.3,2023,10,15,15.4,65.8,0.8,8.6,33.8,0.0,12.2,39.8,0.0,30.7,16.785714285714285,20.099999999999998,9.799999999999997,27.766666666666662,17.442857142857143
2023-10-16,0.0,0.0,0.0,2023,10,16,10.9,15.4,65.8,17.9,8.6,33.8,31.3,12.2,39.8,8.766666666666667,14.071428571428571,8.833333333333334,9.042857142857141,14.499999999999995,11.928571428571429
2023-10-17,46.3,42.6,13.1,2023,10,17,0.0,10.9,15.4,0.0,17.9,8.6,0.0,31.3,12.2,19.066666666666666,19.885714285714283,20.166666666666668,15.128571428571425,14.799999999999995,13.8
2023-10-18,3.7,0.4,10.7,2023,10,18,46.3,0.0,10.9,42.6,0.0,17.9,13.1,0.0,31.3,16.666666666666668,20.414285714285715,14.333333333333334,14.757142857142854,7.933333333333327,15.3
2023-10-19,7.6,0.7,0.0,2023,10,19,3.7,46.3,0.0,0.4,42.6,0.0,10.7,13.1,0.0,19.2,21.385714285714283,14.566666666666668,14.857142857142856,7.933333333333327,15.3
2023-10-20,8.6,4.7,77.7,2023,10,20,7.6,3.7,46.3,0.7,0.4,42.6,0.0,10.7,13.1,6.633333333333333,13.214285714285714,1.9333333333333333,10.7,29.466666666666665,20.714285714285715
2023-10-21,6.3,0.2,0.0,2023,10,21,8.6,7.6,3.7,4.7,0.7,0.4,77.7,0.0,10.7,7.5,11.914285714285713,1.8666666666666665,9.499999999999998,25.899999999999995,18.97142857142857
2023-10-22,2.6,17.7,0.0,2023,10,22,6.3,8.6,7.6,0.2,4.7,0.7,0.0,77.7,0.0,5.833333333333332,10.728571428571428,7.533333333333334,9.47142857142857,25.899999999999995,14.500000000000002
2023-10-23,0.0,0.0,1.0,2023,10,23,2.6,6.3,8.6,17.7,0.2,4.7,0.0,0.0,77.7,2.966666666666667,10.728571428571428,5.966666666666666,9.47142857142857,0.3333333333333286,14.642857142857142
2023-10-24,70.4,49.6,10.2,2023,10,24,0.0,2.6,6.3,0.0,17.7,0.2,1.0,0.0,0.0,24.333333333333332,14.171428571428573,22.433333333333334,10.47142857142857,3.7333333333333285,14.22857142857143
2023-10-25,3.1,32.6,7.3,2023,10,25,70.4,0.0,2.6,49.6,0.0,17.7,10.2,1.0,0.0,24.5,14.085714285714285,27.400000000000002,15.07142857142857,6.166666666666662,13.742857142857144
2023-10-26,0.0,0.0,0.0,2023,10,26,3.1,70.4,0.0,32.6,49.6,0.0,7.3,10.2,1.0,24.5,13.0,27.400000000000002,14.971428571428572,5.833333333333329,13.742857142857144
2023-10-27,0.0,4.5,16.2,2023,10,27,0.0,3.1,70.4,0.0,32.6,49.6,0.0,7.3,10.2,1.0333333333333334,11.771428571428572,12.366666666666669,14.942857142857141,7.833333333333329,4.957142857142857
2023-10-28,0.0,3.4,15.6,2023,10,28,0.0,0.0,3.1,4.5,0.0,32.6,16.2,0.0,7.3,0.0,10.87142857142857,2.633333333333336,15.4,10.599999999999994,7.185714285714285
2023-10-29,0.3,17.1,2.0,2023,10,29,0.0,0.0,0.0,3.4,4.5,0.0,15.6,16.2,0.0,0.09999999999999999,10.542857142857144,8.333333333333336,15.314285714285713,11.26666666666666,7.471428571428571
2023-10-30,4.6,7.9,1.0,2023,10,30,0.3,0.0,0.0,17.1,3.4,4.5,2.0,15.6,16.2,1.633333333333333,11.200000000000001,9.466666666666669,16.442857142857143,6.199999999999996,7.471428571428571
2023-10-31,0.0,2.0,0.5,2023,10,31,4.6,0.3,0.0,7.9,17.1,3.4,1.0,2.0,15.6,1.633333333333333,1.1428571428571428,9.000000000000002,9.642857142857142,1.1666666666666619,6.0857142857142845
2023-11-01,6.3,5.7,22.2,2023,11,1,0.0,4.6,0.3,2.0,7.9,17.1,0.5,1.0,2.0,3.633333333333333,1.5999999999999999,5.200000000000003,5.799999999999999,7.899999999999995,8.214285714285714
2023-11-02,0.0,2.1,0.5,2023,11,2,6.3,0.0,4.6,5.7,2.0,7.9,22.2,0.5,1.0,2.1,1.5999999999999999,3.2666666666666693,6.1,7.733333333333328,8.285714285714286
2023-11-03,54.8,146.9,118.9,2023,11,3,0.0,6.3,0.0,2.1,5.7,2.0,0.5,22.2,0.5,20.366666666666664,9.428571428571429,51.56666666666667,26.442857142857143,47.199999999999996,22.957142857142856
2023-11-04,85.9,121.3,102.9,2023,11,4,54.8,0.0,6.3,146.9,2.1,5.7,118.9,0.5,22.2,46.9,21.7,90.10000000000001,43.285714285714285,74.10000000000001,35.42857142857143
2023-11-05,15.6,9.5,28.3,2023,11,5,85.9,54.8,0.0,121.3,146.9,2.1,102.9,118.9,0.5,52.1,23.885714285714283,92.56666666666666,42.199999999999996,83.36666666666666,39.18571428571429
2023-11-06,12.0,16.6,4.2,2023,11,6,15.6,85.9,54.8,9.5,121.3,146.9,28.3,102.9,118.9,37.833333333333336,24.942857142857143,49.13333333333333,43.442857142857136,45.13333333333333,39.642857142857146
2023-11-07,4.8,7.2,15.2,2023,11,7,12.0,15.6,85.9,16.6,9.5,121.3,4.2,28.3,102.9,10.799999999999999,25.62857142857143,11.100000000000001,44.18571428571429,15.899999999999997,41.74285714285714
2023-11-08,2.1,0.0,0.2,2023,11,8,4.8,12.0,15.6,7.2,16.6,9.5,15.2,4.2,28.3,6.3,25.028571428571432,7.933333333333334,43.371428571428574,6.533333333333328,38.60000000000001
2023-11-09,2.8,10.6,15.3,2023,11,9,2.1,4.8,12.0,0.0,7.2,16.6,0.2,15.2,4.2,3.233333333333333,25.428571428571434,5.933333333333334,44.58571428571428,10.233333333333329,40.714285714285715
2023-11-10,16.4,0.4,11.6,2023,11,10,2.8,2.1,4.8,10.6,0.0,7.2,15.3,0.2,15.2,7.099999999999999,19.942857142857143,3.6666666666666674,23.657142857142855,9.03333333333333,25.385714285714283
2023-11-11,19.4,1.1,6.1,2023,11,11,16.4,2.8,2.1,0.4,10.6,0.0,11.6,15.3,0.2,12.866666666666665,10.442857142857141,4.033333333333333,6.485714285714287,10.999999999999995,11.557142857142859
2023-11-12,27.4,32.8,42.2,2023,11,12,19.4,16.4,2.8,1.1,0.4,10.6,6.1,11.6,15.3,21.066666666666666,12.128571428571428,11.433333333333332,9.814285714285715,19.966666666666665,13.542857142857144
2023-11-13,6.1,0.0,0.0,2023,11,13,27.4,19.4,16.4,32.8,1.1,0.4,42.2,6.1,11.6,17.633333333333333,11.285714285714286,11.299999999999999,7.442857142857143,16.099999999999998,12.942857142857141
2023-11-14,8.8,11.2,9.5,2023,11,14,6.1,27.4,19.4,0.0,32.8,1.1,0.0,42.2,6.1,14.1,11.857142857142858,14.666666666666666,8.014285714285714,17.23333333333333,12.12857142857143
2023-11-15,4.6,0.7,0.0,2023,11,15,8.8,6.1,27.4,11.2,0.0,32.8,9.5,0.0,42.2,6.5,12.214285714285714,3.9666666666666663,8.114285714285714,3.166666666666662,12.099999999999998
2023-11-16,2.0,1.2,0.7,2023,11,16,4.6,8.8,6.1,0.7,11.2,0.0,0.0,9.5,0.0,5.133333333333334,12.099999999999998,4.366666666666666,6.771428571428572,3.399999999999995,10.014285714285714
2023-11-17,0.0,0.0,1.4,2023,11,17,2.0,4.6,8.8,1.2,0.7,11.2,0.7,0.0,9.5,2.1999999999999997,9.757142857142856,0.6333333333333333,6.714285714285714,0.6999999999999952,8.557142857142859
2023-11-18,87.0,5.9,6.9,2023,11,18,0.0,2.0,4.6,0.0,1.2,0.7,1.4,0.7,0.0,29.666666666666668,19.41428571428571,2.3666666666666667,7.4,2.999999999999995,8.671428571428573
2023-11-19,42.1,6.5,1.0,2023,11,19,87.0,0.0,2.0,5.9,0.0,1.2,6.9,1.4,0.7,43.03333333333333,21.514285714285712,4.133333333333334,3.6428571428571437,3.0999999999999956,2.7857142857142856
2023-11-20,7.3,8.8,4.5,2023,11,20,42.1,87.0,0.0,6.5,5.9,0.0,1.0,6.9,1.4,45.46666666666667,21.685714285714287,7.066666666666667,4.900000000000001,4.133333333333328,3.4285714285714284
2023-11-21,14.1,6.9,25.4,2023,11,21,7.3,42.1,87.0,8.8,6.5,5.9,4.5,1.0,6.9,21.166666666666668,22.442857142857143,7.400000000000001,4.2857142857142865,10.299999999999995,5.7
2023-11-22,43.1,5.0,50.0,2023,11,22,14.1,7.3,42.1,6.9,8.8,6.5,25.4,4.5,1.0,21.5,27.942857142857143,6.900000000000001,4.900000000000001,26.633333333333326,12.842857142857143
2023-11-23,0.0,0.0,0.0,2023,11,23,43.1,14.1,7.3,5.0,6.9,8.8,50.0,25.4,4.5,19.066666666666666,27.657142857142855,3.966666666666667,4.7285714285714295,25.133333333333326,12.742857142857142
2023-11-24,0.1,0.0,3.8,2023,11,24,0.0,43.1,14.1,0.0,5.0,6.9,0.0,50.0,25.4,14.4,27.67142857142857,1.6666666666666667,4.7285714285714295,17.933333333333326,13.085714285714287
2023-11-25,6.7,0.0,0.0,2023,11,25,0.1,0.0,43.1,0.0,0.0,5.0,3.8,0.0,50.0,2.2666666666666666,16.2,0.0,3.885714285714287,1.266666666666662,12.1
2023-11-26,0.4,0.0,0.1,2023,11,26,6.7,0.1,0.0,0.0,0.0,0.0,0.0,3.8,0.0,2.4,10.242857142857144,0.0,2.9571428571428586,1.2999999999999952,11.971428571428572
2023-11-27,0.0,7.4,9.2,2023,11,27,0.4,6.7,0.1,0.0,0.0,0.0,0.1,0.0,3.8,2.3666666666666667,9.2,2.466666666666667,2.7571428571428584,3.0999999999999948,12.642857142857142
2023-11-28,9.6,8.3,1.2,2023,11,28,0.0,0.4,6.7,7.4,0.0,0.0,9.2,0.1,0.0,3.3333333333333335,8.557142857142857,5.233333333333333,2.9571428571428586,3.4999999999999947,9.185714285714285
2023-11-29,25.4,1.4,0.0,2023,11,29,9.6,0.0,0.4,8.3,7.4,0.0,1.2,9.2,0.1,11.666666666666666,6.028571428571428,5.7,2.442857142857144,3.4666666666666615,2.0428571428571427
2023-11-30,27.8,2.3,5.2,2023,11,30,25.4,9.6,0.0,1.4,8.3,7.4,0.0,1.2,9.2,20.933333333333334,10.0,4.0,2.7714285714285727,2.133333333333329,2.7857142857142856
2023-12-01,42.5,22.7,17.2,2023,12,1,27.8,25.4,9.6,2.3,1.4,8.3,5.2,0.0,1.2,31.899999999999995,16.057142857142857,8.799999999999999,6.014285714285715,7.4666666666666615,4.7
2023-12-02,6.2,5.8,7.7,2023,12,2,42.5,27.8,25.4,22.7,2.3,1.4,17.2,5.2,0.0,25.499999999999996,15.985714285714286,10.266666666666667,6.842857142857143,10.033333333333328,5.8
2023-12-03,38.9,18.6,0.2,2023,12,3,6.2,42.5,27.8,5.8,22.7,2.3,7.7,17.2,5.2,29.2,21.485714285714288,15.700000000000001,9.500000000000002,8.366666666666662,5.814285714285714
2023-12-04,8.3,2.6,0.8,2023,12,4,38.9,6.2,42.5,18.6,5.8,22.7,0.2,7.7,17.2,17.799999999999997,22.67142857142857,9.000000000000002,8.814285714285715,2.899999999999995,4.614285714285715
2023-12-05,0.0,0.0,0.0,2023,12,5,8.3,38.9,6.2,2.6,18.6,5.8,0.8,0.2,7.7,15.733333333333329,21.3,7.066666666666667,7.628571428571429,0.3333333333333286,4.442857142857142
2023-12-06,4.7,0.0,0.0,2023,12,6,0.0,8.3,38.9,0.0,2.6,18.6,0.0,0.8,0.2,4.333333333333331,18.342857142857145,0.8666666666666667,7.42857142857143,0.26666666666666194,4.442857142857142
2023-12-07,0.0,8.1,29.7,2023,12,7,4.7,0.0,8.3,0.0,0.0,2.6,0.0,0.0,0.8,1.5666666666666644,14.371428571428572,2.6999999999999997,8.257142857142858,9.899999999999995,7.942857142857142
2023-12-08,16.6,5.1,13.4,2023,12,8,0.0,4.7,0.0,8.1,0.0,0.0,29.7,0.0,0.0,7.099999999999998,10.671428571428573,4.3999999999999995,5.742857142857145,14.366666666666662,7.3999999999999995
2023-12-09,3.6,0.8,0.0,2023,12,9,16.6,0.0,4.7,5.1,8.1,0.0,13.4,29.7,0.0,6.733333333333332,10.299999999999999,4.666666666666667,5.02857142857143,14.366666666666662,6.3
2023-12-10,46.0,11.0,15.5,2023,12,10,3.6,16.6,0.0,0.8,5.1,8.1,0.0,13.4,29.7,22.066666666666663,11.314285714285715,5.633333333333333,3.942857142857144,9.633333333333328,8.485714285714286
2023-12-11,12.7,4.0,3.3,2023,12,11,46.0,3.6,16.6,11.0,0.8,5.1,15.5,0.0,13.4,20.766666666666666,11.942857142857145,5.266666666666667,4.142857142857144,6.266666666666662,8.842857142857143
2023-12-12,0.0,0.0,0.6,2023,12,12,12.7,46.0,3.6,4.0,11.0,0.8,3.3,15.5,0.0,19.566666666666663,11.942857142857145,5.0,4.142857142857144,6.4666666666666615,8.928571428571429
2023-12-13,2.5,0.0,0.0,2023,12,13,0.0,12.7,46.0,0.0,4.0,11.0,0.6,3.3,15.5,5.066666666666664,11.62857142857143,1.3333333333333333,4.142857142857144,1.2999999999999952,8.928571428571429
2023-12-14,53.7,43.3,41.9,2023,12,14,2.5,0.0,12.7,0.0,0.0,4.0,0.0,0.6,3.3,18.73333333333333,19.300000000000004,14.433333333333332,9.171428571428573,14.166666666666663,10.671428571428569
2023-12-15,40.7,62.4,54.6,2023,12,15,53.7,2.5,0.0,43.3,0.0,0.0,41.9,0.0,0.6,32.300000000000004,22.742857142857144,35.23333333333333,17.357142857142858,32.166666666666664,16.557142857142857
2023-12-16,48.5,7.0,7.7,2023,12,16,40.7,53.7,2.5,62.4,43.3,0.0,54.6,41.9,0.0,47.63333333333333,29.157142857142862,37.56666666666666,18.242857142857144,34.73333333333333,17.657142857142855
2023-12-17,29.7,3.7,8.9,2023,12,17,48.5,40.7,53.7,7.0,62.4,43.3,7.7,54.6,41.9,39.63333333333333,26.82857142857143,24.366666666666664,17.2,23.73333333333333,16.714285714285715
2023-12-18,24.3,2.2,2.6,2023,12,18,29.7,48.5,40.7,3.7,7.0,62.4,8.9,7.7,54.6,34.166666666666664,28.485714285714288,4.3,16.942857142857143,6.399999999999996,16.614285714285714
2023-12-19,0.3,6.9,3.9,2023,12,19,24.3,29.7,48.5,2.2,3.7,7.0,2.6,8.9,7.7,18.099999999999998,28.528571428571432,4.266666666666667,17.928571428571427,5.133333333333329,17.085714285714285
2023-12-20,9.5,1.0,2.8,2023,12,20,0.3,24.3,29.7,6.9,2.2,3.7,3.9,2.6,8.9,11.366666666666665,29.528571428571432,3.366666666666667,18.071428571428573,3.0999999999999956,17.485714285714288
2023-12-21,1.6,0.0,0.0,2023,12,21,9.5,0.3,24.3,1.0,6.9,2.2,2.8,3.9,2.6,3.7999999999999976,22.085714285714285,2.6333333333333333,11.885714285714286,2.2333333333333285,11.5
2023-12-22,0.0,0.0,0.0,2023,12,22,1.6,9.5,0.3,0.0,1.0,6.9,0.0,2.8,3.9,3.6999999999999975,16.271428571428572,0.3333333333333333,2.9714285714285724,0.9333333333333286,3.7
2023-12-23,13.1,0.0,0.0,2023,12,23,0.0,1.6,9.5,0.0,0.0,1.0,0.0,0.0,2.8,4.899999999999998,11.214285714285714,0.0,1.9714285714285726,0.0,2.6000000000000005
2023-12-24,2.0,0.1,0.3,2023,12,24,13.1,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0333333333333306,7.257142857142857,0.03333333333333333,1.4571428571428584,0.09999999999999526,1.3714285714285714
2023-12-25,5.2,0.0,0.1,2023,12,25,2.0,13.1,0.0,0.1,0.0,0.0,0.3,0.0,0.0,6.766666666666665,4.5285714285714285,0.03333333333333333,1.142857142857144,0.1333333333333286,1.0142857142857145
2023-12-26,4.9,1.2,8.6,2023,12,26,5.2,2.0,13.1,0.0,0.1,0.0,0.1,0.3,0.0,4.033333333333331,5.185714285714285,0.43333333333333335,0.32857142857142957,2.999999999999995,1.6857142857142857
2023-12-27,6.6,3.0,22.3,2023,12,27,4.9,5.2,2.0,1.2,0.0,0.1,8.6,0.1,0.3,5.566666666666664,4.771428571428571,1.4000000000000001,0.6142857142857153,10.333333333333329,4.471428571428571
2023-12-28,4.9,21.1,45.3,2023,12,28,6.6,4.9,5.2,3.0,1.2,0.0,22.3,8.6,0.1,5.466666666666665,5.242857142857142,8.433333333333334,3.62857142857143,25.399999999999995,10.942857142857141
2023-12-29,1.6,0.0,2.5,2023,12,29,4.9,6.6,4.9,21.1,3.0,1.2,45.3,22.3,8.6,4.3666666666666645,5.471428571428571,8.033333333333333,3.62857142857143,23.366666666666664,11.299999999999999
2023-12-30,2.7,6.0,21.5,2023,12,30,1.6,4.9,6.6,0.0,21.1,3.0,2.5,45.3,22.3,3.0666666666666647,3.985714285714286,9.033333333333333,4.485714285714287,23.099999999999994,14.37142857142857
2023-12-31,0.0,0.0,2.9,2023,12,31,2.7,1.6,4.9,6.0,0.0,21.1,21.5,2.5,45.3,1.4333333333333311,3.7,2.0,4.471428571428572,8.966666666666661,14.742857142857144
